Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Month,Year
Philadelphia,28-04-2024 14:08,25.63586359,62.42105401,6.991698751,10.90271373,April,2024
Chicago,01-03-2024 18:43,-4.487892295,55.09079034,8.882912838,11.94620528,March,2024
Los Angeles,16-02-2024 18:31,16.13019972,57.1270198,6.10223052,19.31728178,February,2024
San Antonio,18-04-2024 03:21,-9.222681699,67.12016518,1.970755891,20.99990137,April,2024
Philadelphia,03-05-2024 08:11,-2.293125744,88.69554777,8.564500136,24.05498059,May,2024
Chicago,25-02-2024 09:41,6.292924026,35.43669502,6.875597544,14.80229262,February,2024
Los Angeles,30-01-2024 16:37,15.99814108,40.50515013,9.848163619,9.295071427,January,2024
Chicago,17-04-2024 18:58,5.680484238,64.02579384,1.27275137,3.949142348,April,2024
Houston,17-03-2024 13:12,5.530641681,73.64567513,9.664804773,27.65656851,March,2024
Phoenix,20-04-2024 23:00,4.051202243,40.79370778,3.591973823,12.87918941,April,2024
San Jose,23-03-2024 07:00,31.55860319,62.20663382,5.861888991,29.16274067,March,2024
San Jose,02-05-2024 10:28,-8.065746634,69.090271,3.366177843,8.375809156,May,2024
Philadelphia,24-04-2024 09:42,17.39600095,44.61965355,3.777392659,28.25919086,April,2024
Philadelphia,25-04-2024 05:27,21.6318088,66.25765765,8.869149768,23.27491194,April,2024
Phoenix,06-02-2024 17:17,5.014758954,56.72387048,4.173175599,21.19461928,February,2024
San Jose,13-01-2024 23:26,23.22813624,32.49082717,1.854482112,5.815386088,January,2024
Philadelphia,06-03-2024 00:25,-8.132587098,82.27875668,9.49172812,3.173660811,March,2024
New York,05-01-2024 06:58,16.07612262,83.98061329,5.288972461,28.40954554,January,2024
Houston,03-01-2024 10:41,16.23086151,57.43002659,1.862093882,7.91659036,January,2024
San Jose,07-04-2024 17:32,29.94042026,86.90959975,5.824338399,23.81447699,April,2024
Los Angeles,23-02-2024 17:00,11.24006049,39.28947973,4.955552131,28.07693543,February,2024
San Diego,27-03-2024 08:46,26.8741744,38.03201675,1.345009536,9.060131788,March,2024
San Diego,21-02-2024 16:40,32.53031558,69.49329798,5.890672814,19.75833409,February,2024
Phoenix,13-02-2024 00:53,-4.551140723,66.84233987,5.181508751,23.88192386,February,2024
Dallas,09-05-2024 18:56,-5.103245897,36.09643716,9.596536391,8.705517725,May,2024
Houston,16-01-2024 05:23,31.51658365,61.58605769,2.190986352,27.69063787,January,2024
Philadelphia,21-01-2024 11:43,31.24113416,86.12445521,4.657840335,15.2337527,January,2024
Dallas,20-02-2024 22:55,0.623714351,41.67158374,8.595392547,21.01533183,February,2024
Los Angeles,03-02-2024 02:55,-1.965457457,31.09684001,1.08233196,0.415764362,February,2024
Los Angeles,19-01-2024 05:31,-1.070293518,48.7701135,2.234579701,1.996255532,January,2024
Chicago,05-04-2024 02:17,-2.595938346,75.10137677,9.756909653,15.12833326,April,2024
Chicago,02-05-2024 00:29,36.9753619,83.95701977,5.691396072,12.78543134,May,2024
Phoenix,15-04-2024 07:49,32.90303324,54.87840307,2.684198581,0.98156773,April,2024
San Diego,14-01-2024 05:40,0.932663503,53.65734149,7.375195653,22.22739212,January,2024
San Antonio,02-03-2024 00:00,33.79602988,57.72862927,0.408804937,6.738983237,March,2024
San Jose,05-01-2024 10:46,-7.125654745,76.71847201,6.705144997,3.398430222,January,2024
Philadelphia,20-03-2024 17:07,-3.141174772,74.93644979,7.198343421,24.39438277,March,2024
Philadelphia,17-02-2024 15:32,14.05333176,37.69333398,9.412678509,0.092375694,February,2024
Phoenix,29-04-2024 01:08,4.321499717,35.59322508,8.348481942,12.63801037,April,2024
San Antonio,03-02-2024 14:27,12.52786488,88.74704043,5.314850058,8.582750407,February,2024
San Antonio,01-03-2024 22:53,29.42686899,56.54428292,4.967498051,2.65411169,March,2024
Philadelphia,01-02-2024 18:25,37.08280004,42.43006149,9.891505091,3.47341835,February,2024
San Diego,08-01-2024 09:19,14.61517952,50.10565797,5.671559843,27.0040746,January,2024
New York,26-02-2024 03:49,35.94248325,48.20097384,6.04816224,2.686452732,February,2024
Houston,11-05-2024 13:55,18.25777941,64.82879894,3.952627348,18.24949282,May,2024
Dallas,18-02-2024 01:39,-3.581427708,57.54927299,6.524221501,22.5020432,February,2024
Phoenix,29-02-2024 10:36,32.96588721,61.22093711,10.34195928,6.439481745,February,2024
Phoenix,24-02-2024 05:07,2.250066932,70.10750271,11.86485292,19.32658662,February,2024
Phoenix,26-03-2024 14:11,17.14923739,66.93784571,8.769742507,4.075575906,March,2024
Dallas,22-02-2024 22:17,19.09179583,44.83842759,9.785639825,22.16299529,February,2024
Los Angeles,25-02-2024 06:08,35.33715342,43.29197849,1.213477561,22.85866991,February,2024
San Jose,13-02-2024 19:29,9.526144951,87.94697466,7.510620344,9.129566929,February,2024
Los Angeles,02-01-2024 13:51,6.616627108,70.51758382,0.976021827,19.42106921,January,2024
San Diego,07-01-2024 02:39,39.68331216,67.44645271,5.651707916,3.721964833,January,2024
Philadelphia,08-01-2024 19:30,17.08831911,63.69842861,6.308146254,27.54806454,January,2024
Dallas,31-03-2024 19:10,31.19977652,68.24023422,4.442565125,8.610213998,March,2024
Chicago,02-04-2024 08:19,-2.302512153,36.79856453,8.878359542,24.54942849,April,2024
Phoenix,23-04-2024 10:44,-5.121959396,54.83518265,5.045313491,25.54110016,April,2024
Houston,25-03-2024 10:14,2.012015729,73.13402596,3.565901257,0.844180174,March,2024
Chicago,29-03-2024 21:17,37.78159813,66.04692102,3.439268254,20.84509664,March,2024
San Antonio,11-04-2024 04:32,-3.075432594,85.6955288,4.616183303,4.112516715,April,2024
San Jose,04-03-2024 04:55,9.474981443,62.48343211,1.846932787,0.005604848,March,2024
Dallas,18-04-2024 03:26,29.37678359,36.89729388,0.226832612,12.06486813,April,2024
New York,03-04-2024 23:57,13.94963716,87.82150192,9.217852131,4.195267018,April,2024
New York,13-05-2024 11:12,2.903860998,71.64181774,6.150611654,28.93543585,May,2024
Los Angeles,23-02-2024 14:02,17.69622872,34.29202278,1.229737373,13.81695012,February,2024
New York,07-03-2024 14:04,19.81835918,69.0631519,0.213303158,3.433972071,March,2024
San Antonio,13-03-2024 21:08,20.89074157,48.4951876,5.551620437,28.37918855,March,2024
Dallas,04-03-2024 07:42,18.51682129,58.0883255,9.050376308,9.005271131,March,2024
Chicago,22-03-2024 15:41,-4.453373853,59.94870129,7.745472289,18.08203162,March,2024
San Jose,08-02-2024 00:15,17.08594361,43.75481668,3.148276914,19.14430228,February,2024
San Diego,11-04-2024 13:09,16.22326981,33.02520485,5.763473671,19.87115278,April,2024
Phoenix,05-02-2024 06:48,34.31699143,63.14422934,5.056968224,2.67862938,February,2024
Chicago,29-02-2024 20:15,4.95005587,87.59898318,4.785707731,9.846861323,February,2024
Chicago,05-05-2024 09:28,-8.396025122,67.10935336,0.527222997,29.4952625,May,2024
Houston,12-04-2024 20:54,38.62145566,78.23123832,0.37569311,12.10468854,April,2024
Dallas,03-02-2024 17:22,9.362914378,56.32460787,1.258592266,12.19624204,February,2024
San Jose,19-02-2024 03:01,13.32250295,50.1183785,9.846389686,7.472825016,February,2024
Chicago,14-03-2024 11:02,31.44771164,52.9500065,0.480360881,9.07896039,March,2024
Houston,22-03-2024 15:19,14.1373659,51.82052084,5.145229602,8.546092867,March,2024
San Antonio,29-04-2024 15:48,21.00607965,55.8839254,5.685475634,19.25525287,April,2024
San Antonio,28-01-2024 17:24,2.86134642,86.99907567,3.540892965,0.061804001,January,2024
San Jose,10-05-2024 22:28,-5.283125753,78.33608027,9.715745828,7.319288101,May,2024
Philadelphia,13-05-2024 03:56,9.075066751,35.43965144,8.50664133,2.586223681,May,2024
Los Angeles,06-02-2024 13:46,30.98907766,76.13301822,0.975804138,17.87266002,February,2024
Dallas,10-03-2024 11:16,-2.145217192,84.91934159,0.901912197,21.67169231,March,2024
Dallas,13-03-2024 11:15,36.41999623,60.12946177,6.980071189,5.753770149,March,2024
San Antonio,13-01-2024 01:41,27.44925466,50.49267126,7.785635025,2.455586772,January,2024
New York,02-01-2024 08:17,4.754298775,49.47538939,9.405641469,26.99984215,January,2024
Dallas,15-03-2024 21:27,34.57516699,49.14631663,5.726872363,20.57846624,March,2024
Los Angeles,02-01-2024 23:55,-8.311586652,49.07863189,9.990089807,29.50170463,January,2024
San Diego,21-03-2024 08:08,-2.956114906,89.0036077,8.094836995,28.87288064,March,2024
San Diego,20-03-2024 20:32,-7.944585183,53.06721039,7.321937091,28.99485335,March,2024
Phoenix,11-03-2024 19:10,34.78306032,69.84124255,4.353150186,23.07622152,March,2024
Houston,05-03-2024 16:49,16.08488207,43.19609386,0.480244101,5.2735513,March,2024
San Diego,04-05-2024 21:26,28.85332332,68.68803212,8.588615159,3.425315955,May,2024
San Jose,14-02-2024 23:39,12.19107608,42.80129615,5.938894971,29.26613788,February,2024
San Antonio,07-04-2024 11:38,25.10853438,46.55712934,0.84691548,13.55793617,April,2024
San Diego,27-04-2024 22:50,36.5490558,58.06692612,2.566718853,17.71587871,April,2024
Chicago,19-03-2024 12:55,16.21528952,38.11522985,3.088739386,18.55345708,March,2024
Chicago,02-01-2024 16:57,8.669823204,54.53586373,8.378982977,27.14729257,January,2024
Dallas,13-05-2024 03:58,34.82427791,88.10390024,2.484752531,19.80588561,May,2024
San Diego,06-04-2024 02:07,-6.863973863,53.8515829,2.172700567,13.19767594,April,2024
Houston,27-01-2024 18:19,23.35294165,37.38666538,2.374975909,29.65464012,January,2024
Phoenix,19-01-2024 23:31,-13.87186495,62.36029175,13.28537099,5.770439854,January,2024
Phoenix,11-05-2024 00:55,33.92169868,83.67974308,0.100655984,16.2570371,May,2024
San Jose,08-05-2024 18:36,36.16729126,62.72242612,2.910941286,21.7211034,May,2024
Phoenix,26-02-2024 22:27,31.38653843,86.26657014,3.515292257,27.66880702,February,2024
Chicago,01-02-2024 19:32,-5.644348689,35.36443638,1.254034894,5.132494286,February,2024
Philadelphia,10-04-2024 14:48,1.981094874,52.8279487,7.514058477,16.9473056,April,2024
Chicago,13-01-2024 01:35,26.29302304,66.62947155,1.08100276,17.58499262,January,2024
Chicago,13-02-2024 21:57,6.621476619,78.82604283,3.297944574,4.319659521,February,2024
Houston,14-04-2024 09:00,7.249290837,51.91478447,4.113288541,29.9423172,April,2024
San Diego,29-02-2024 06:59,25.91362246,47.25328869,1.245010666,1.241308089,February,2024
San Antonio,25-01-2024 20:53,32.91766372,36.72662622,4.044205767,1.05339827,January,2024
Los Angeles,24-02-2024 05:46,11.3733169,81.97825578,0.064905726,18.60232078,February,2024
Dallas,11-04-2024 13:40,-2.650239462,63.67890603,3.13581112,11.24137412,April,2024
Philadelphia,27-03-2024 01:47,-8.614252955,75.84098743,9.092468488,6.883140154,March,2024
San Jose,06-03-2024 01:29,7.194626966,54.86776601,0.988649221,11.44694355,March,2024
San Antonio,30-04-2024 08:24,27.91101604,76.50732216,5.529510955,10.58264466,April,2024
New York,16-03-2024 01:12,1.143580351,50.07208652,1.524971664,26.71185598,March,2024
Chicago,24-02-2024 10:36,-0.37908112,71.53581052,6.565656902,20.5914192,February,2024
Los Angeles,07-02-2024 21:50,14.21865885,52.4583105,8.062672377,5.712370246,February,2024
Dallas,13-01-2024 04:29,0.607602131,58.78053594,4.378763269,18.52781458,January,2024
San Jose,24-03-2024 17:09,-3.713429122,68.82752579,1.698663005,4.65179363,March,2024
San Antonio,11-01-2024 13:21,15.99077593,81.52976233,7.902775588,24.75413717,January,2024
Dallas,27-01-2024 21:53,29.95633502,52.72273005,1.488641679,25.77101743,January,2024
Houston,15-03-2024 20:53,6.930201273,46.00678068,7.708338159,15.4537938,March,2024
Houston,26-04-2024 08:47,6.546890407,43.23957755,2.183380409,8.350566678,April,2024
New York,08-05-2024 20:57,-4.463308893,55.23781437,6.468023618,0.572837512,May,2024
San Antonio,21-01-2024 05:37,30.51573643,64.35229788,3.59663771,29.90807868,January,2024
San Antonio,23-04-2024 21:29,-3.092512992,69.61631641,3.68599311,25.55187842,April,2024
San Diego,18-02-2024 15:26,37.98327695,53.82133889,4.129536035,9.824358511,February,2024
New York,09-01-2024 14:37,19.53220823,77.51126974,1.574059615,28.51512477,January,2024
Philadelphia,10-04-2024 20:58,6.761887524,84.39171147,2.535291505,20.55712238,April,2024
San Antonio,14-05-2024 00:17,5.86130309,41.97997183,0.77920091,22.19956976,May,2024
Los Angeles,22-01-2024 11:26,13.07295731,80.55862859,6.18348893,7.280317389,January,2024
New York,24-03-2024 14:52,-8.520306604,51.14871152,4.148759979,25.65606088,March,2024
San Diego,16-03-2024 15:48,-4.639866388,70.07527246,3.797495757,19.26791348,March,2024
Philadelphia,17-03-2024 13:41,-6.63911419,31.28626374,3.127392341,5.423007057,March,2024
Phoenix,25-02-2024 04:51,23.35201022,46.38857613,5.948321375,1.585484472,February,2024
Phoenix,22-03-2024 00:52,2.931293377,55.64058743,8.432251416,28.762734,March,2024
New York,24-02-2024 05:59,7.655929521,59.74839089,6.46550005,24.4926704,February,2024
Phoenix,24-03-2024 08:03,-8.287329209,80.79680237,3.982289943,7.488400775,March,2024
Phoenix,30-03-2024 13:53,-7.704223204,71.1647814,6.997967669,12.93917487,March,2024
San Jose,27-03-2024 22:12,4.74896044,79.66898975,7.290818123,23.43203754,March,2024
New York,05-03-2024 19:34,14.21288034,58.28796048,4.513762985,16.89673864,March,2024
Phoenix,13-05-2024 03:50,38.89498528,43.78355191,0.034180391,26.65866966,May,2024
New York,17-02-2024 09:08,-4.46065043,82.31693134,0.605320346,15.26686648,February,2024
Phoenix,31-03-2024 09:04,14.387217,43.62287819,5.157052815,24.3272699,March,2024
New York,27-02-2024 08:32,19.97519369,30.44400807,1.092643854,5.645372513,February,2024
San Jose,03-05-2024 15:05,15.98189582,84.50298078,2.419342594,24.13315113,May,2024
New York,25-02-2024 18:47,27.71700473,72.14542421,4.737756341,25.62386511,February,2024
Phoenix,23-02-2024 19:49,1.170287371,37.97405882,4.108166348,24.77715181,February,2024
Dallas,12-03-2024 13:41,-6.707131608,86.90740549,9.759859928,6.519461804,March,2024
San Antonio,08-05-2024 23:51,1.256241672,55.82499564,1.750771393,10.59259905,May,2024
Houston,02-01-2024 10:16,-8.434384123,73.87351025,5.912585646,4.405914175,January,2024
San Antonio,06-05-2024 17:46,1.636346195,60.249053,4.812121286,18.58136692,May,2024
Phoenix,27-03-2024 06:22,-7.601614889,75.34150971,7.02682943,3.775537303,March,2024
San Diego,24-01-2024 06:40,-1.033084248,51.98572544,3.547920858,11.44316145,January,2024
Philadelphia,04-02-2024 01:23,26.01649309,40.85028253,9.733144027,20.21740729,February,2024
Chicago,21-03-2024 02:30,4.318427747,86.52572268,6.114879673,25.6721654,March,2024
Chicago,15-03-2024 21:06,19.90842399,37.839722,0.155384462,11.61946478,March,2024
Los Angeles,02-03-2024 02:08,9.026880064,58.80403925,2.957733323,14.54154106,March,2024
Houston,13-04-2024 11:10,15.03909346,72.873929,5.726338263,28.89555111,April,2024
Los Angeles,10-05-2024 17:42,39.71350385,52.06270215,0.693584073,24.02767939,May,2024
San Jose,22-02-2024 16:41,8.754880331,87.73439578,0.578729653,2.397943913,February,2024
Chicago,06-01-2024 10:23,-3.07635675,60.70691237,4.962326118,28.18777515,January,2024
Los Angeles,20-02-2024 22:36,17.26103246,33.38430641,2.183013931,8.510395278,February,2024
San Antonio,15-01-2024 01:06,-9.54864744,46.14066125,4.258751308,3.34656018,January,2024
San Jose,13-04-2024 02:46,28.03074581,86.15703795,4.244957386,4.023716049,April,2024
Philadelphia,28-03-2024 17:31,14.25565896,80.25574781,5.827380001,7.441454824,March,2024
Dallas,08-04-2024 09:52,27.55712988,41.97424193,8.454059012,11.13926443,April,2024
Los Angeles,07-01-2024 04:45,29.93964868,30.77086852,2.109835099,8.151289148,January,2024
San Jose,08-02-2024 15:56,18.22214592,64.64971794,0.0484177,2.869064244,February,2024
San Antonio,07-05-2024 11:27,28.56431374,49.31415937,5.787000276,0.67357533,May,2024
Los Angeles,27-04-2024 14:49,22.81416549,76.45568909,9.175440473,5.851976728,April,2024
Dallas,07-05-2024 04:02,32.51465217,37.29807896,3.715906469,28.91920034,May,2024
Houston,04-03-2024 15:43,11.18546581,37.86420015,1.670150262,4.242597439,March,2024
San Jose,29-02-2024 17:07,38.19819026,35.82173086,2.719941539,5.489568686,February,2024
San Antonio,04-05-2024 07:38,14.42179854,76.21413073,1.393056934,29.9800045,May,2024
Dallas,13-03-2024 20:07,24.15551068,30.11809212,9.198746684,18.1509713,March,2024
Phoenix,05-01-2024 09:51,11.36526876,72.99084952,9.984042039,4.276575873,January,2024
New York,26-03-2024 01:40,18.06816604,50.79385222,4.783057315,11.73146241,March,2024
New York,14-02-2024 16:17,10.69750328,39.21127549,3.912740758,0.273447836,February,2024
Houston,30-03-2024 07:13,31.87701538,32.38792855,1.18961195,24.46996415,March,2024
Houston,17-02-2024 15:42,-1.972133724,82.71536581,2.635832515,4.299506058,February,2024
Houston,24-03-2024 01:39,39.93097309,65.53352503,9.171474518,28.67323627,March,2024
Dallas,07-04-2024 15:36,32.43241021,83.32038514,0.589204647,16.22076855,April,2024
San Diego,31-03-2024 03:55,33.75297665,76.31370937,9.653813371,12.23458224,March,2024
San Antonio,07-02-2024 17:21,39.58266577,54.06824728,9.490586911,25.05471667,February,2024
New York,23-03-2024 19:42,32.48326322,49.27669924,2.234396781,15.93603514,March,2024
Houston,27-01-2024 16:25,19.02223011,78.88539365,3.600945463,21.35114002,January,2024
Houston,15-03-2024 18:51,28.95707616,47.54434305,1.264265854,18.49314294,March,2024
San Diego,25-04-2024 10:30,-8.417735506,71.52431231,2.871973022,10.45565549,April,2024
Chicago,11-05-2024 22:17,8.736395675,41.24317799,4.237526507,17.74656075,May,2024
San Jose,04-05-2024 09:39,34.07063415,43.73705464,2.851120259,18.44473612,May,2024
Los Angeles,20-02-2024 20:19,13.25267271,67.98254514,7.579806082,10.2122392,February,2024
Dallas,09-02-2024 23:00,14.25522517,33.85720744,2.151522809,2.552229961,February,2024
San Antonio,19-01-2024 11:34,6.445708385,48.93982356,3.556730965,15.38929761,January,2024
San Diego,14-03-2024 02:29,25.92096143,59.08619596,1.572099205,15.04094795,March,2024
Phoenix,03-02-2024 16:24,-2.032320173,76.72493846,13.39248423,24.85327806,February,2024
Los Angeles,11-05-2024 00:52,-2.616035228,88.34040992,8.642294125,29.91026249,May,2024
San Jose,17-01-2024 13:49,22.70040524,42.85032821,7.465285066,0.766406063,January,2024
Philadelphia,01-02-2024 06:50,-5.355989426,66.44622458,4.844697985,16.61219093,February,2024
Chicago,02-05-2024 00:43,18.26073655,34.28296114,5.814573226,2.652808572,May,2024
Houston,16-04-2024 07:56,5.619717685,80.70357225,7.188570121,2.692949922,April,2024
New York,16-03-2024 02:29,24.11271737,36.68494137,9.909882066,26.21428578,March,2024
Philadelphia,16-02-2024 16:25,-3.663986701,41.5256416,5.066775749,1.044330575,February,2024
